classe,intensite_moyenne,ecart_type,est_outlier
Normal,0.4624736,0.2235973,Non
Normal,0.4988515,0.27729508,Non
Normal,0.61883765,0.24097627,Non
Normal,0.47728503,0.2609927,Non
Normal,0.6545996,0.21032722,Non
Normal,0.39122483,0.2641388,Non
Normal,0.48368704,0.26471275,Non
Normal,0.62854373,0.23907049,Non
Normal,0.43560505,0.14472643,Oui
Normal,0.5372711,0.2833643,Non
Normal,0.54760706,0.23790604,Non
Normal,0.6044829,0.20247456,Non
Normal,0.67225426,0.2276636,Non
Normal,0.4635503,0.27965954,Non
Normal,0.5533924,0.2067324,Non
Normal,0.38656294,0.35027298,Oui
Normal,0.6358383,0.22838601,Non
Normal,0.49451977,0.26271936,Non
Normal,0.51297194,0.24997039,Non
Normal,0.48514217,0.2607464,Non
Normal,0.4291451,0.26849225,Non
Normal,0.4320383,0.26323867,Non
Normal,0.49086267,0.26842532,Non
Normal,0.6472309,0.17415754,Non
Normal,0.3891524,0.25437674,Non
Normal,0.44559896,0.26742885,Non
Normal,0.4634187,0.14725609,Non
Normal,0.24669689,0.21968581,Oui
Normal,0.467708,0.30309415,Non
Normal,0.5374821,0.19311057,Non
Normal,0.48837227,0.20993847,Non
Normal,0.39065918,0.16621597,Non
Normal,0.6293079,0.23112026,Non
Normal,0.42755404,0.13260241,Oui
Normal,0.5460175,0.2521118,Non
Normal,0.46509197,0.18397895,Non
Normal,0.4850823,0.22481559,Non
Normal,0.5096942,0.24550116,Non
Normal,0.44811028,0.26100427,Non
Normal,0.43584642,0.27580172,Non
Normal,0.69504285,0.20406559,Non
Normal,0.6199554,0.20440912,Non
Normal,0.4151312,0.28174514,Non
Normal,0.459091,0.26638928,Non
Normal,0.4033269,0.23615539,Non
Normal,0.4209425,0.14434539,Oui
Normal,0.48247778,0.26923272,Non
Normal,0.54217106,0.24673048,Non
Normal,0.5780357,0.19799165,Non
Normal,0.49083006,0.26348832,Non
Normal,0.6009539,0.24621104,Non
Normal,0.49946755,0.28433102,Non
Normal,0.56294185,0.2487033,Non
Normal,0.5107903,0.23338583,Non
Normal,0.4205017,0.22503123,Non
Normal,0.5051688,0.2509503,Non
Normal,0.40012503,0.28836566,Non
Normal,0.42337054,0.2576696,Non
Normal,0.46341807,0.15896264,Non
Normal,0.36131114,0.24720651,Non
Normal,0.6200804,0.25743803,Non
Normal,0.44533584,0.2124397,Non
Normal,0.45807216,0.2095228,Non
Normal,0.4863979,0.2882913,Non
Normal,0.593261,0.25658354,Non
Normal,0.3690327,0.2704502,Non
Normal,0.48616678,0.2728097,Non
Normal,0.490217,0.19904247,Non
Normal,0.34687182,0.3375212,Non
Normal,0.56068087,0.2884666,Non
Normal,0.51770043,0.2768637,Non
Normal,0.5599759,0.26308364,Non
Normal,0.49124822,0.2517704,Non
Normal,0.37351617,0.25071824,Non
Normal,0.51955223,0.285243,Non
Normal,0.4275141,0.13551293,Oui
Normal,0.432859,0.24461082,Non
Normal,0.4314008,0.28146586,Non
Normal,0.49407184,0.22965568,Non
Normal,0.5283297,0.24509192,Non
Normal,0.44907993,0.2393976,Non
Normal,0.6474964,0.23581578,Non
Normal,0.46544132,0.26561713,Non
Normal,0.3973669,0.16603215,Non
Normal,0.43631548,0.12458824,Oui
Normal,0.6771018,0.22625884,Non
Normal,0.43815863,0.24062525,Non
Normal,0.55520153,0.2425752,Non
Normal,0.7214236,0.17342922,Non
Normal,0.3732066,0.28364417,Non
Normal,0.483023,0.27211085,Non
Normal,0.6198782,0.24731165,Non
Normal,0.5284801,0.27440286,Non
Normal,0.57833123,0.23057936,Non
Normal,0.4570569,0.23954745,Non
Normal,0.5536042,0.23992424,Non
Normal,0.6690024,0.22931707,Non
Normal,0.48682013,0.22605525,Non
Normal,0.48792168,0.262377,Non
Normal,0.54850346,0.2840813,Non
Normal,0.56478506,0.2686799,Non
Normal,0.61414325,0.2532299,Non
Normal,0.56003255,0.2641793,Non
Normal,0.5917376,0.23792039,Non
Normal,0.50708526,0.2728243,Non
Normal,0.48542914,0.16648811,Non
Normal,0.4638692,0.23202717,Non
Normal,0.5239326,0.22986108,Non
Normal,0.5862006,0.26691043,Non
Normal,0.45187157,0.24367951,Non
Normal,0.6888647,0.2180273,Non
Normal,0.6349658,0.23092477,Non
Normal,0.51526153,0.25059247,Non
Normal,0.4765795,0.20378903,Non
Normal,0.4921293,0.27534783,Non
Normal,0.5119781,0.26442268,Non
Normal,0.46067885,0.26650995,Non
Normal,0.65441704,0.2236831,Non
Normal,0.5752865,0.29373515,Non
Normal,0.4408317,0.26538613,Non
Normal,0.44104874,0.25864068,Non
Normal,0.42459092,0.25021783,Non
Normal,0.41915232,0.25226834,Non
Normal,0.6061586,0.23850562,Non
Normal,0.4877013,0.26727661,Non
Normal,0.4637113,0.28982073,Non
Normal,0.41997233,0.23255646,Non
Normal,0.7244846,0.18647866,Non
Normal,0.48500392,0.25164878,Non
Normal,0.4461634,0.2679584,Non
Normal,0.45235148,0.25506678,Non
Normal,0.51165557,0.28098178,Non
Normal,0.5719921,0.27530763,Non
Normal,0.43502763,0.22652188,Non
Normal,0.44762528,0.2515928,Non
Normal,0.3812037,0.22953042,Non
Normal,0.53448313,0.2668869,Non
Normal,0.4871059,0.23928925,Non
Normal,0.4362211,0.26265004,Non
Normal,0.45406288,0.2072217,Non
Normal,0.48756552,0.27454373,Non
Normal,0.40749657,0.15626837,Non
Normal,0.34839642,0.23801528,Non
Normal,0.4203536,0.279102,Non
Normal,0.42914885,0.27481228,Non
Normal,0.6593042,0.24133624,Non
Normal,0.5530963,0.22433117,Non
Normal,0.4914224,0.26233873,Non
Normal,0.60470927,0.18397428,Non
Normal,0.6705645,0.20969228,Non
Normal,0.47377232,0.26555234,Non
Normal,0.61773145,0.28806302,Non
Normal,0.44184056,0.23999928,Non
Normal,0.5914303,0.27248013,Non
Normal,0.48475897,0.27671874,Non
Normal,0.43344557,0.24205372,Non
Normal,0.4501047,0.24926373,Non
Normal,0.6771871,0.23157854,Non
Normal,0.5010339,0.21779762,Non
Normal,0.48230636,0.25205818,Non
Normal,0.4888254,0.26100782,Non
Normal,0.5739329,0.22075571,Non
Normal,0.46308753,0.2627161,Non
Normal,0.53924835,0.25427774,Non
Normal,0.6464367,0.22409669,Non
Normal,0.40172982,0.15870532,Non
Normal,0.49152127,0.27066433,Non
Normal,0.48095018,0.17736603,Non
Normal,0.48352724,0.29719496,Non
Normal,0.5079543,0.26588586,Non
Normal,0.416308,0.1402308,Oui
Normal,0.42029107,0.25858623,Non
Normal,0.60366863,0.18018454,Non
Normal,0.5992784,0.24156761,Non
Normal,0.4809308,0.21955648,Non
Normal,0.42781204,0.25910106,Non
Normal,0.52853423,0.2885804,Non
Normal,0.42694393,0.24889839,Non
Normal,0.50002134,0.26892558,Non
Normal,0.47063327,0.22706406,Non
Normal,0.4623494,0.2269021,Non
Normal,0.6498653,0.21797056,Non
Normal,0.46020117,0.21118465,Non
Normal,0.50941116,0.27812546,Non
Normal,0.5470544,0.26470277,Non
Normal,0.4947663,0.27243617,Non
Normal,0.52120566,0.26212782,Non
Normal,0.4769873,0.2520731,Non
Normal,0.43053567,0.29145098,Non
Normal,0.5332808,0.27935722,Non
Normal,0.40463823,0.1555235,Non
Normal,0.62656844,0.22486654,Non
Normal,0.42933032,0.22269733,Non
Normal,0.37725434,0.19468802,Non
Normal,0.3664335,0.25431296,Non
Normal,0.37150103,0.24614644,Non
Normal,0.36270487,0.2920489,Non
Normal,0.4527852,0.27365193,Non
Normal,0.41840443,0.14427666,Oui
Normal,0.5770828,0.26314628,Non
Normal,0.5004928,0.3005418,Non
Normal,0.5127449,0.23551552,Non
Normal,0.51097584,0.21872957,Non
Normal,0.6307452,0.21344191,Non
Normal,0.5182598,0.2685814,Non
Normal,0.6240508,0.22188403,Non
Normal,0.44048646,0.29391792,Non
Normal,0.40616778,0.25904694,Non
Normal,0.3735657,0.25812164,Non
Normal,0.62056005,0.1702605,Non
Normal,0.4406073,0.25052506,Non
Normal,0.53442883,0.1696296,Non
Normal,0.56390244,0.2667549,Non
Normal,0.48953503,0.22514896,Non
Normal,0.5220554,0.25401044,Non
Normal,0.4908322,0.25422853,Non
Normal,0.43290916,0.29382482,Non
Normal,0.3679331,0.17422548,Non
Normal,0.46103188,0.25081778,Non
Normal,0.411647,0.23332849,Non
Normal,0.57725567,0.30234632,Non
Normal,0.48847723,0.26577812,Non
Normal,0.6281899,0.21916375,Non
Normal,0.37302077,0.20727438,Non
Normal,0.24543905,0.26318344,Oui
Normal,0.43191975,0.22877221,Non
Normal,0.5744119,0.19257045,Non
Normal,0.59085214,0.21599582,Non
Normal,0.44079706,0.2691302,Non
Normal,0.50897354,0.24405104,Non
Normal,0.5420216,0.2582125,Non
Normal,0.42109323,0.29469776,Non
Normal,0.42670506,0.13102968,Oui
Normal,0.4119329,0.2902863,Non
Normal,0.418431,0.25481132,Non
Normal,0.46712673,0.27207866,Non
Normal,0.44095495,0.25739107,Non
Normal,0.4644207,0.22155549,Non
Normal,0.60709244,0.22195977,Non
Normal,0.54443455,0.23236772,Non
Normal,0.49518493,0.26496467,Non
Normal,0.63343865,0.22626671,Non
Normal,0.61618274,0.25443769,Non
Normal,0.55870426,0.24107684,Non
Normal,0.47839642,0.26946312,Non
Normal,0.44971922,0.26112133,Non
Normal,0.45020455,0.26097777,Non
Normal,0.5232562,0.2709231,Non
Normal,0.5408401,0.26083058,Non
Normal,0.63509923,0.22905175,Non
Normal,0.628662,0.26060387,Non
Normal,0.38850075,0.29060164,Non
Normal,0.51898634,0.2179124,Non
Normal,0.3705492,0.28946626,Non
Normal,0.3503168,0.21766415,Non
Normal,0.4761642,0.23545909,Non
Normal,0.50847965,0.19542739,Non
Normal,0.53812397,0.2832568,Non
Normal,0.5105221,0.2344891,Non
Normal,0.54180264,0.28414473,Non
Normal,0.26081777,0.2839373,Oui
Normal,0.5503561,0.23471807,Non
Normal,0.40490672,0.16125366,Non
Normal,0.3726859,0.2582432,Non
Normal,0.4182916,0.25125402,Non
Normal,0.6381454,0.274032,Non
Normal,0.5243167,0.24364139,Non
Normal,0.4942273,0.24053012,Non
Normal,0.5448518,0.25979593,Non
Normal,0.50439733,0.2897148,Non
Normal,0.46370384,0.30292916,Non
Normal,0.6676364,0.15891844,Non
Normal,0.43022254,0.28723678,Non
Normal,0.5081064,0.22994901,Non
Normal,0.4768259,0.27417856,Non
Normal,0.33466136,0.24364413,Non
Normal,0.45716658,0.28355873,Non
Normal,0.509998,0.24246824,Non
Normal,0.5300312,0.23052903,Non
Normal,0.50594074,0.23194155,Non
Normal,0.59479713,0.20218839,Non
Normal,0.4213119,0.24429198,Non
Normal,0.41191307,0.1513285,Non
Normal,0.4072809,0.27703282,Non
Normal,0.48957062,0.24969809,Non
Normal,0.53570807,0.26574194,Non
Normal,0.43053278,0.189687,Non
Normal,0.5120754,0.23501477,Non
Normal,0.5041154,0.25770682,Non
Normal,0.47430888,0.23595922,Non
Normal,0.6252348,0.2000954,Non
Normal,0.42807993,0.26175,Non
Normal,0.6505611,0.2735115,Non
Normal,0.45731217,0.21736811,Non
Normal,0.67391783,0.23094372,Non
Normal,0.41088614,0.17202955,Non
Normal,0.63049203,0.23321202,Non
Normal,0.4172324,0.26273927,Non
Normal,0.52833265,0.28587842,Non
Normal,0.6157094,0.27554885,Non
Normal,0.3932062,0.27016917,Non
Normal,0.5846471,0.26051044,Non
Normal,0.4459643,0.25497428,Non
Normal,0.5483273,0.26918125,Non
Normal,0.38776883,0.26734063,Non
Normal,0.4508299,0.2677954,Non
Normal,0.62026215,0.18714184,Non
Normal,0.64371544,0.23792392,Non
Normal,0.5243333,0.27757728,Non
Normal,0.53271973,0.2224999,Non
Normal,0.41631308,0.25740033,Non
Normal,0.60139805,0.21740969,Non
Normal,0.6784449,0.18201666,Non
Normal,0.70692885,0.18347776,Non
Normal,0.54312587,0.25573844,Non
Normal,0.65189797,0.18026792,Non
Normal,0.5877274,0.22179566,Non
Normal,0.48722583,0.27655396,Non
Normal,0.4868101,0.24446492,Non
Normal,0.4961308,0.2599818,Non
Normal,0.4960569,0.25323462,Non
Normal,0.4882809,0.23725347,Non
Normal,0.41686377,0.15400884,Non
Normal,0.6019808,0.17824036,Non
Normal,0.4472337,0.2766582,Non
Normal,0.69058204,0.2429309,Non
Normal,0.45787737,0.17224868,Non
Normal,0.52433807,0.2343603,Non
Normal,0.58791083,0.24574812,Non
Normal,0.65503556,0.23046224,Non
Normal,0.4773513,0.2493125,Non
Normal,0.4344286,0.26626033,Non
Normal,0.6890141,0.16664614,Non
Normal,0.52927655,0.22506355,Non
Normal,0.7004983,0.22696477,Non
Normal,0.46462935,0.28577548,Non
Normal,0.47662482,0.27004775,Non
Normal,0.48407453,0.27798748,Non
Normal,0.63776964,0.17680351,Non
Normal,0.45425037,0.2772055,Non
Normal,0.43618846,0.25499135,Non
Normal,0.5072114,0.27299932,Non
Normal,0.46284312,0.24100035,Non
Normal,0.48307022,0.22242527,Non
Normal,0.54450625,0.25630355,Non
Normal,0.48992717,0.20543052,Non
Normal,0.41551456,0.1476395,Non
Normal,0.36758673,0.24665049,Non
Normal,0.48122206,0.2677123,Non
Normal,0.43946594,0.12370018,Oui
Normal,0.39055902,0.2699242,Non
Normal,0.4137864,0.27177185,Non
Normal,0.48052502,0.27021995,Non
Normal,0.44382158,0.24880622,Non
Normal,0.43318346,0.21907915,Non
Normal,0.41833377,0.23311271,Non
Normal,0.4435155,0.29657033,Non
Normal,0.53183365,0.22995172,Non
Normal,0.45299798,0.23149833,Non
Normal,0.53512186,0.29991466,Non
Normal,0.41289485,0.22605635,Non
Normal,0.7156517,0.1775046,Non
Normal,0.40627727,0.2316066,Non
Normal,0.54577595,0.24814561,Non
Normal,0.42638862,0.26772472,Non
Normal,0.60245657,0.27777752,Non
Normal,0.39815488,0.25444838,Non
Normal,0.5815804,0.2941139,Non
Normal,0.47249514,0.2689057,Non
Normal,0.68206507,0.22182608,Non
Normal,0.48799396,0.24941437,Non
Normal,0.39339355,0.2779663,Non
Normal,0.5527324,0.24777317,Non
Normal,0.4882565,0.2951334,Non
Normal,0.69105476,0.2208489,Non
Normal,0.6541033,0.25395957,Non
Normal,0.45169657,0.2560852,Non
Normal,0.48376495,0.27228394,Non
Normal,0.6245079,0.18187062,Non
Normal,0.5199385,0.28017935,Non
Normal,0.46280527,0.16803864,Non
Normal,0.4205508,0.26286715,Non
Normal,0.44297358,0.29244173,Non
Normal,0.46877533,0.2446157,Non
Normal,0.57462996,0.2772601,Non
Normal,0.5776792,0.26534134,Non
Normal,0.59320474,0.24341372,Non
Normal,0.47643724,0.25412348,Non
Normal,0.46110728,0.2826584,Non
Normal,0.52554286,0.24146752,Non
Normal,0.4635765,0.25148943,Non
Normal,0.4414668,0.26682746,Non
Normal,0.2936938,0.2208238,Non
Normal,0.66007423,0.22810352,Non
Normal,0.5239619,0.24296266,Non
Normal,0.42386973,0.2161828,Non
Normal,0.51073146,0.24320796,Non
Normal,0.48741582,0.2395304,Non
Normal,0.55187947,0.15573253,Non
Normal,0.6435362,0.22385655,Non
Normal,0.4756154,0.24427569,Non
Normal,0.44720906,0.27544668,Non
Normal,0.44136053,0.27137303,Non
Normal,0.5691655,0.1881759,Non
Normal,0.4954764,0.2798939,Non
Normal,0.5889622,0.16234748,Non
Normal,0.53165865,0.18682683,Non
Normal,0.4618594,0.25516653,Non
Normal,0.40683046,0.22764647,Non
Normal,0.56823677,0.25560042,Non
Normal,0.44262412,0.18457992,Non
Normal,0.53058946,0.2345793,Non
Normal,0.54395497,0.2489542,Non
Normal,0.50424415,0.21345086,Non
Normal,0.6487789,0.23782277,Non
Normal,0.46485534,0.23076907,Non
Normal,0.46056688,0.26494598,Non
Normal,0.54829925,0.27204642,Non
Normal,0.51042056,0.25446346,Non
Normal,0.35459325,0.21170875,Non
Normal,0.3798554,0.27455688,Non
Normal,0.36204067,0.31291312,Non
Normal,0.6044836,0.2606421,Non
Normal,0.47428125,0.25684553,Non
Normal,0.41552135,0.2682836,Non
Normal,0.45324263,0.25687754,Non
Normal,0.47484997,0.21986303,Non
Normal,0.4504237,0.19892614,Non
Normal,0.6499132,0.23404692,Non
Normal,0.5629532,0.2227557,Non
Normal,0.66610956,0.22261186,Non
Normal,0.47384536,0.22506125,Non
Normal,0.5650944,0.26910153,Non
Normal,0.5248248,0.21710989,Non
Normal,0.5725719,0.21747059,Non
Normal,0.54541886,0.25293487,Non
Normal,0.45030013,0.24683018,Non
Normal,0.57995063,0.2284761,Non
Normal,0.47796488,0.2513645,Non
Normal,0.44871086,0.24891832,Non
Normal,0.44276372,0.30813545,Non
Normal,0.5016506,0.25639272,Non
Normal,0.6696672,0.21388432,Non
Normal,0.5066169,0.26771763,Non
Normal,0.5050968,0.24761999,Non
Normal,0.42301488,0.27008483,Non
Normal,0.44529715,0.26206675,Non
Normal,0.41547188,0.23428653,Non
Normal,0.44315037,0.29378602,Non
Normal,0.6124358,0.2537572,Non
Normal,0.48512566,0.2757776,Non
Normal,0.50275457,0.23638159,Non
Normal,0.69244516,0.16663015,Non
Normal,0.42324194,0.26112768,Non
Normal,0.67242134,0.196536,Non
Normal,0.487355,0.26759964,Non
Normal,0.48129,0.2580149,Non
Normal,0.5235144,0.28346744,Non
Normal,0.58519506,0.15052746,Non
Normal,0.5056398,0.17681986,Non
Normal,0.5152311,0.24196336,Non
Normal,0.65303546,0.19384383,Non
Normal,0.7187504,0.20933133,Non
Normal,0.5547362,0.282494,Non
Normal,0.47323462,0.24091306,Non
Normal,0.484242,0.2520982,Non
Normal,0.6266626,0.22855015,Non
Normal,0.5936677,0.26326844,Non
Normal,0.67349046,0.20451275,Non
Normal,0.48040622,0.27555552,Non
Normal,0.6879927,0.19536176,Non
Normal,0.41225666,0.26041323,Non
Normal,0.5027532,0.26221743,Non
Normal,0.45678818,0.2771672,Non
Normal,0.42062843,0.26900128,Non
Normal,0.5536639,0.18230714,Non
Normal,0.3527938,0.25980517,Non
Normal,0.47021598,0.23244433,Non
Normal,0.42560363,0.271333,Non
Normal,0.35084185,0.28421316,Non
Normal,0.40791726,0.15931329,Non
Normal,0.51010907,0.2543999,Non
Normal,0.48980883,0.24926399,Non
Normal,0.5193699,0.21210271,Non
Normal,0.5998895,0.21840557,Non
Normal,0.36340404,0.2859562,Non
Normal,0.37110794,0.25717357,Non
Normal,0.6500838,0.165038,Non
Normal,0.63459605,0.18746012,Non
Normal,0.55561507,0.16185507,Non
Normal,0.42331854,0.25334445,Non
Normal,0.5295812,0.27200866,Non
Normal,0.43392402,0.2778217,Non
Normal,0.53730315,0.29401234,Non
Normal,0.5340691,0.29792738,Non
Normal,0.50109464,0.24912283,Non
Normal,0.4146555,0.27532995,Non
Normal,0.54911155,0.25246227,Non
Normal,0.5027311,0.33990183,Non
Normal,0.5287821,0.23370124,Non
Normal,0.65861297,0.19027434,Non
Normal,0.4102753,0.28521803,Non
Normal,0.48452613,0.24649572,Non
Normal,0.60364324,0.24413477,Non
Normal,0.45998248,0.26669684,Non
Normal,0.52586615,0.25222713,Non
Normal,0.6912117,0.2285553,Non
Normal,0.43057674,0.24266995,Non
Normal,0.4400115,0.25891113,Non
Normal,0.7334182,0.20107117,Non
Normal,0.44997767,0.25527918,Non
Normal,0.47380212,0.2848724,Non
Normal,0.4241346,0.13727777,Oui
Normal,0.69861835,0.17394261,Non
Normal,0.41979143,0.23034523,Non
Normal,0.5624575,0.24352454,Non
Normal,0.57707304,0.22829343,Non
Normal,0.43835306,0.23271388,Non
Normal,0.49249327,0.24969281,Non
Normal,0.5905342,0.26711455,Non
Normal,0.5732648,0.24317878,Non
Normal,0.43825012,0.17859533,Non
Normal,0.5605857,0.23850462,Non
Normal,0.56609106,0.24310112,Non
Normal,0.5421665,0.26642367,Non
Normal,0.49259037,0.24319755,Non
Normal,0.43518746,0.27296355,Non
Normal,0.5910208,0.23641591,Non
Normal,0.4829118,0.23931421,Non
Normal,0.4293839,0.25754783,Non
Normal,0.47294226,0.21283026,Non
Normal,0.64725226,0.17968702,Non
Normal,0.42630687,0.2727091,Non
Normal,0.6458832,0.22209664,Non
Normal,0.48268723,0.23957174,Non
Normal,0.30399942,0.2574514,Non
Normal,0.53541154,0.26652732,Non
Normal,0.42999253,0.24192692,Non
Normal,0.44521415,0.2345331,Non
Normal,0.50671643,0.19184583,Non
Normal,0.48998508,0.26159355,Non
Normal,0.6546376,0.27111182,Non
Normal,0.47831732,0.20812915,Non
Normal,0.5243381,0.2563462,Non
Normal,0.44964454,0.27052402,Non
Normal,0.6137879,0.20443079,Non
Normal,0.71188825,0.17190097,Non
Normal,0.42931542,0.2585774,Non
Normal,0.4477323,0.20881087,Non
Normal,0.4920857,0.26497963,Non
Normal,0.5397259,0.28458756,Non
Normal,0.56511736,0.23006341,Non
Normal,0.62778693,0.2578731,Non
Normal,0.36494586,0.2464194,Non
Normal,0.47750506,0.26524532,Non
Normal,0.69216025,0.18605232,Non
Normal,0.6576293,0.19462472,Non
Normal,0.5003407,0.21490477,Non
Normal,0.48545536,0.16943195,Non
Normal,0.4505819,0.26165244,Non
Normal,0.49261007,0.24064182,Non
Normal,0.3906943,0.22310273,Non
Normal,0.68267536,0.20382625,Non
Normal,0.49593318,0.24361463,Non
Normal,0.43680072,0.2824438,Non
Normal,0.50002396,0.28145564,Non
Normal,0.45791054,0.29487807,Non
Normal,0.63422173,0.17398068,Non
Normal,0.6666121,0.2303373,Non
Normal,0.53686357,0.25656015,Non
Normal,0.3930657,0.15400016,Non
Normal,0.4600404,0.2494341,Non
Normal,0.47106287,0.25994152,Non
Normal,0.29258978,0.36961487,Oui
Normal,0.38961595,0.21961811,Non
Normal,0.5000544,0.28162134,Non
Normal,0.49913442,0.2843665,Non
Normal,0.45158026,0.27106276,Non
Normal,0.42280537,0.27010864,Non
Normal,0.52743334,0.2426156,Non
Normal,0.6681254,0.23799755,Non
Normal,0.4902958,0.26829377,Non
Normal,0.5341287,0.25293624,Non
Normal,0.66138506,0.22486225,Non
Normal,0.41264364,0.2764273,Non
Normal,0.6398858,0.24215561,Non
Normal,0.55101836,0.27648222,Non
Normal,0.5202096,0.25032127,Non
Normal,0.5751154,0.25066653,Non
Normal,0.5850302,0.24242802,Non
Normal,0.4064554,0.27759397,Non
Normal,0.64143825,0.22849339,Non
Normal,0.47233015,0.20367989,Non
Normal,0.5090419,0.2619396,Non
Normal,0.5464231,0.27344865,Non
Normal,0.44351766,0.18385911,Non
Normal,0.35345542,0.2790155,Non
Normal,0.46399316,0.21555117,Non
Normal,0.5280396,0.23148087,Non
Normal,0.5946375,0.20343564,Non
Normal,0.54383636,0.24576117,Non
Normal,0.61269486,0.20522068,Non
Normal,0.54878277,0.17527992,Non
Normal,0.5074428,0.26282302,Non
Normal,0.41879675,0.25832364,Non
Normal,0.45765895,0.25380227,Non
Normal,0.4723797,0.14753303,Non
Normal,0.47188497,0.2441281,Non
Normal,0.44061384,0.23631087,Non
Normal,0.55313325,0.25208315,Non
Normal,0.62849444,0.22851765,Non
Normal,0.5305066,0.23201025,Non
Normal,0.5706998,0.27204713,Non
Normal,0.4923745,0.2743297,Non
Normal,0.58364624,0.2560097,Non
Normal,0.37917596,0.23863448,Non
Normal,0.44145793,0.26588768,Non
Normal,0.52151823,0.24272317,Non
Normal,0.52529275,0.24540088,Non
Normal,0.4568076,0.19002596,Non
Normal,0.439339,0.26274765,Non
Normal,0.57983,0.2795391,Non
Normal,0.4138874,0.26397204,Non
Normal,0.66269374,0.25556746,Non
Normal,0.573039,0.25862494,Non
Normal,0.36594912,0.27253404,Non
Normal,0.44082022,0.23011912,Non
Normal,0.51651436,0.2720829,Non
Normal,0.40322408,0.15989605,Non
Normal,0.52326226,0.26498643,Non
Normal,0.4473508,0.26069623,Non
Normal,0.4481232,0.26235566,Non
Normal,0.41750014,0.26152676,Non
Normal,0.52167875,0.262081,Non
Normal,0.56830925,0.28058332,Non
Normal,0.527344,0.27222046,Non
Normal,0.43908948,0.23972748,Non
Normal,0.63267267,0.22859767,Non
Normal,0.5656157,0.24369372,Non
Normal,0.5234382,0.25651434,Non
Normal,0.6511314,0.27763888,Non
Normal,0.39577296,0.1695892,Non
Normal,0.48199478,0.28917646,Non
Normal,0.43996105,0.20500472,Non
Normal,0.3478095,0.27067336,Non
Normal,0.4239149,0.22591761,Non
Normal,0.45426515,0.20457761,Non
Normal,0.48117685,0.28138036,Non
Normal,0.43057412,0.20400967,Non
Normal,0.5248963,0.266429,Non
Normal,0.356881,0.2920825,Non
Normal,0.4685212,0.23005362,Non
Normal,0.3747574,0.28245562,Non
Normal,0.6015878,0.26629415,Non
Normal,0.58982795,0.21366067,Non
Normal,0.5118983,0.2767605,Non
Normal,0.4635429,0.19657876,Non
Normal,0.5774099,0.20499603,Non
